web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556733024-271","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@Jonathan_Europe","Jonathan Krämer  🇪🇺","Do we need civil sea rescue in the #Channel? @_Seebruecke_ @seawatch_intl @solidarityatsea @seaeyeorg @seawatchcrew @MSF_Sea @ClausReisch @FirstAidSupTeam #Calais #CalaisJungle #Dunkirk #Dover #united4medhttps://twitter.com/Care4Calais/status/1093973935929077761 …","","","1","1550353282000","1:41 PM - 16 Feb 2019","/Jonathan_Europe/status/1096887282995474432"
"1556733024-268","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@Historylizer","Trending History","Did BEF soldiers evacuated at #Dunkirk really leave all of their weapons behind? #ChristopherNolan http://history.trendolizer.com/2019/02/did-bef-soldiers-evacuated-at-dunkirk-really-leave-all-of-their-weapons-behind.html …pic.twitter.com/uC4zPjRjM5","","","","1550477396000","12:09 AM - 18 Feb 2019","/Historylizer/status/1097407857857826816"
"1556733024-263","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@theprintlabel","The Print Label","Out Now 
jukz716 x #Seven
#RED  directed by @theprintlabel •
•
•
•
•
•
•
#GoodMusic #Upstate #buffalo #tplstudios #unsignedartist #jtny #dkny #Dunkirk #instagram #revolttv #spotify… https://www.instagram.com/p/BuJz1-1F8Dd/?utm_source=ig_twitter_share&igshid=nmj9ni6pqyzt …","","","2","1550832703000","2:51 AM - 22 Feb 2019","/theprintlabel/status/1098898124121071616"
"1556733024-287","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@media_psychos","Media Psychos","An exclusive Dunkirk war medal made by Media Psychos to go with each order of UHD CLUB Dunkirk (Wooden Box) release!
Don't miss your chance to own a special big wooden case edition and this exquisite medal
Groupbuy link: http://goo.gl/2G55QU 
#mediapsychos #dunkirk #uhdclubpic.twitter.com/42bqUSeX7z","","2","8","1550599863000","10:11 AM - 19 Feb 2019","/media_psychos/status/1097921519173287936"
"1556733024-267","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@Bakerloo1980","Beccy  🦋","#Dunkirk what a film","","1","3","1550351804000","1:16 PM - 16 Feb 2019","/Bakerloo1980/status/1096881087328989185"
"1556733024-264","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@TsanovaREN","Tsvetomira Tsanova","Total, @Orsted, Elicio to bid together in #Dunkirk #offshorewind tender.  https://renewablesnow.com/news/total-rsted-elicio-to-bid-together-in-dunkirk-offshore-wind-tender-643314/ …","","2","","1550491271000","4:01 AM - 18 Feb 2019","/TsanovaREN/status/1097466050919219200"
"1556733024-272","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@cinafilm","Cinafilm","Dunkirk (2017) - Read 2,169 Movie Reviews 
Link: https://cinafilm.com/1010321298  
#Dunkirk","","","","1550766665000","8:31 AM - 21 Feb 2019","/cinafilm/status/1098621139130159105"
"1556733024-282","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@EHdovercastle","Dover Castle","Descend into the secret wartime tunnels beneath Dover Castle this #HalfTerm, and discover the nerve center of the heroic rescue of British forces from #Dunkirk in 1940. 

Your journey starts here  https://bit.ly/2HkK4Yh pic.twitter.com/BphcuX2dQR","","5","13","1550687070000","10:24 AM - 20 Feb 2019","/EHdovercastle/status/1098287292618338304"
"1556733024-284","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@CamillaGordon","Camilla Gordon","Day 2 of Lego and today we are in Dunkirk working with uncoompanies minors. We take play for granted but it is a privilege that many don’t have. Thanks @RYS_Calais for hosting me. #dunkirk #refugees #chooselove #nopersonisillegalpic.twitter.com/cQkv0bqKn4","","5","3","1550671290000","6:01 AM - 20 Feb 2019","/CamillaGordon/status/1098221104999608321"
"1556733024-296","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@brittanyslomba","Brittany Slomba","Happening now: residents are rallying to keep Brooks Memorial Hospital in #Dunkirk. 

Learn more about the move to #Fredonia tonight on @SPECNewsBuffalopic.twitter.com/hu8vqqEvqy","","2","3","1550267027000","1:43 PM - 15 Feb 2019","/brittanyslomba/status/1096525505254354944"
"1556733024-261","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@DuchessofBruce","Becky, USMC","#SundayNightLineup:   
   “Dunkirk” on @Cinemax MoreMax. #Dunkirk","","","","1550465363000","8:49 PM - 17 Feb 2019","/DuchessofBruce/status/1097357387227373569"
"1556733024-283","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-14%20until%3A2019-02-24&src=typd","@what_a_crock","Brian Crock","What the Germans found at #Dunkirk: Fascinating unseen photos taken by a Nazi soldier show hundreds of mangled armoured cars and tanks left by fleeing British Army in #WorldWarII.
#ww2 #historyhttp://flip.it/79jn-4","","1","2","1550685200000","9:53 AM - 20 Feb 2019","/what_a_crock/status/1098279451098574849"
